2024-01-02 20:01:103 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:189 INFO  ProductPage :116 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 21:01:805 INFO  ProductPage :160 - Clicking on continuer shopping button : [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //button[normalize-space()='Continue Shopping']]
2024-01-02 21:01:980 INFO  ProductPage :109 - Hovering mouse over Men Tshirt : [[[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 21:01:07 INFO  ProductPage :116 - Click on Men Tshirt Add to Cart button : [[[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 21:01:328 INFO  ProductPage :144 - Clicking on the view cart link: [[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 21:01:453 INFO  ShoppingCartPage :62 - Getting Blue Top from shopping cart : [[[ChromeDriver: chrome on windows (0a4a4b6ebe9080bdce47c77f64a88974)] -> xpath: //td[@class = 'cart_description']/h4/a]]
2024-01-02 21:01:598 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:311 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 21:01:949 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:713 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 21:01:890 INFO  ProductPage :109 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 21:01:963 INFO  ProductPage :116 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 21:01:410 INFO  ProductPage :144 - Clicking on the view cart link: [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 21:01:426 INFO  ShoppingCartPage :55 - Getting shopiing cart text : [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //li[@class='active']]
2024-01-02 21:01:488 INFO  ShoppingCartPage :79 - Clicking on X to remove product from cart: [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //i[@class='fa fa-times']]
2024-01-02 21:01:503 INFO  ShoppingCartPage :82 - Getting shopping cart is empty text : [[ChromeDriver: chrome on windows (8a7b9d3d422d5f59131bf17c626d2ffc)] -> xpath: //b[normalize-space()='Cart is empty!']]
2024-01-02 21:01:921 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 21:01:412 INFO  HomePage :112 - Getting Home Page URL : 
